file_name,file_path,file_size_bytes,log_file_size,window_entropy,mean_chunk_entropy,std_chunk_entropy,max_chunk_entropy,min_chunk_entropy,high_entropy_ratio
mscopilot.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\mscopilot.exe,4783472,15.380677409681795,6.347467373656556,4.944214820861816,0.7726823091506958,5.768055438995361,1.117323398590088,0.0
mscopilot_1.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\mscopilot_1.exe,4783472,15.380677409681795,6.347467373656556,4.944214820861816,0.7726823091506958,5.768055438995361,1.117323398590088,0.0
mscopilot_2.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\mscopilot_2.exe,4783432,15.380669047521657,6.346500860711279,4.944046974182129,0.7730589509010315,5.768055438995361,1.117323398590088,0.0
mscopilot_3.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\mscopilot_3.exe,4783432,15.380669047521657,6.346500860711279,4.944046974182129,0.7730589509010315,5.768055438995361,1.117323398590088,0.0
mscopilot_4.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\mscopilot_4.exe,4783432,15.380669047521657,6.346500860711279,4.944046974182129,0.7730589509010315,5.768055438995361,1.117323398590088,0.0
msdt.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\msdt.exe,498176,13.11871071454621,5.964093983983261,5.044715881347656,0.887884795665741,5.895136833190918,-0.0,0.0
msdt_1.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\msdt_1.exe,389632,12.87296054942221,5.2611900211486065,3.8214688301086426,0.7911117076873779,5.727228164672852,-0.0,0.0
msdtc.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\msdtc.exe,182272,12.113260842182669,6.024934565434334,5.079297065734863,0.8593800663948059,5.861824035644531,0.17633815109729767,0.0
msedge.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\msedge.exe,5227888,15.469518121672236,6.348644251340167,4.943743705749512,0.7741087675094604,5.768055438995361,1.109510898590088,0.0
msedge_1.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\msedge_1.exe,5227848,15.469510470371103,6.348318545911978,4.943865776062012,0.7738419771194458,5.768055438995361,1.109510898590088,0.0
msedge_2.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\msedge_2.exe,5227888,15.469518121672236,6.348644251340167,4.943743705749512,0.7741087675094604,5.768055438995361,1.109510898590088,0.0
msedge_3.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\msedge_3.exe,5227848,15.469510470371103,6.348318545911978,4.943865776062012,0.7738419771194458,5.768055438995361,1.109510898590088,0.0
msedge_4.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\msedge_4.exe,5227848,15.469510470371103,6.348318545911978,4.943865776062012,0.7738419771194458,5.768055438995361,1.109510898590088,0.0
msedge_5.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\msedge_5.exe,5227848,15.469510470371103,6.348318545911978,4.943865776062012,0.7738419771194458,5.768055438995361,1.109510898590088,0.0
msedge_proxy.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\msedge_proxy.exe,2587464,14.766189189894229,6.342163730666081,4.926403999328613,0.8630576729774475,5.768055438995361,0.07372691482305527,0.0
msedge_proxy_1.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\msedge_proxy_1.exe,2587504,14.766204648921045,6.342558505921562,4.926037788391113,0.8637945652008057,5.768055438995361,0.07372691482305527,0.0
msedge_proxy_2.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\msedge_proxy_2.exe,2587464,14.766189189894229,6.342163730666081,4.926403999328613,0.8630576729774475,5.768055438995361,0.07372691482305527,0.0
msedge_proxy_3.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\msedge_proxy_3.exe,2587464,14.766189189894229,6.342163730666081,4.926403999328613,0.8630576729774475,5.768055438995361,0.07372691482305527,0.0
msedge_proxy_4.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\msedge_proxy_4.exe,2587464,14.766189189894229,6.342163730666081,4.926403999328613,0.8630576729774475,5.768055438995361,0.07372691482305527,0.0
msedge_proxy_5.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\msedge_proxy_5.exe,2587504,14.766204648921045,6.342558505921562,4.926037788391113,0.8637945652008057,5.768055438995361,0.07372691482305527,0.0
msedge_pwa_launcher.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\msedge_pwa_launcher.exe,2944840,14.895565383797079,6.34329344940083,4.932998180389404,0.8202685117721558,5.768055438995361,0.6052263379096985,0.0
msedge_pwa_launcher_1.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\msedge_pwa_launcher_1.exe,2944840,14.895565383797079,6.34329344940083,4.932998180389404,0.8202685117721558,5.768055438995361,0.6052263379096985,0.0
